what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.1.201101251503,"org.eclipse.linuxtools.cdt.autotools.core",1646055917301
started,bundle,com.telink.tc32eclipse.core,1.0.4.2,"com.telink.tc32eclipse.core",1646055917301
os,sysinfo,,,"win32",1646055917301
arch,sysinfo,,,"x86",1646055917301
ws,sysinfo,,,"win32",1646055917301
locale,sysinfo,,,"zh_CN",1646055917301
processors,sysinfo,,,"8",1646055917301
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1646055917301
java.runtime.version,sysinfo,,,"1.8.0_45-b14",1646055917301
java.specification.name,sysinfo,,,"Java Platform API Specification",1646055917301
java.specification.vendor,sysinfo,,,"Oracle Corporation",1646055917301
java.specification.version,sysinfo,,,"1.8",1646055917301
java.vendor,sysinfo,,,"Oracle Corporation",1646055917301
java.version,sysinfo,,,"1.8.0_45",1646055917301
java.vm.info,sysinfo,,,"mixed mode",1646055917301
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1646055917301
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1646055917301
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1646055917301
java.vm.specification.version,sysinfo,,,"1.8",1646055917301
java.vm.vendor,sysinfo,,,"Oracle Corporation",1646055917301
java.vm.version,sysinfo,,,"25.45-b02",1646055917301
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1646055918400
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646055923042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646056075507
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646056078491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646056080442
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646056082055
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646056499674
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildProject",1646056511022
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1646056511430
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646056513128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646056591994
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646056593352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646056600679
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646056600924
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646056602907
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1646056602988
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1646056603036
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1646056603188
stopped,bundle,org.eclipse.cdt.launch.remote,2.2.0.201102110609,"org.eclipse.cdt.launch.remote",1646056603258
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1646056603258
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1646056603258
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.1.201102110609,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1646056603258
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.search",1646056603274
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1646056603274
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.2.201102110609,"org.eclipse.cdt.dsf.ui",1646056603274
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201102110609,"org.eclipse.cdt.gdb.ui",1646056603274
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1646056603274
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1646056603274
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1646056603274
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.traditional",1646056603274
stopped,bundle,org.eclipse.cdt.dsf,2.1.1.201102110609,"org.eclipse.cdt.dsf",1646056603274
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1646056603288
stopped,bundle,org.eclipse.linuxtools.cdt.autotools,2.0.0.201101251503,"org.eclipse.linuxtools.cdt.autotools",1646056603288
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201101251503,"org.eclipse.linuxtools.cdt.autotools.ui",1646056603288
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.1.201101251503,"org.eclipse.linuxtools.cdt.autotools.core",1646056603288
stopped,bundle,com.telink.tc32eclipse.ui,1.0.4.2,"com.telink.tc32eclipse.ui",1646056603288
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1646056603288
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1646056603288
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1646056603288
stopped,bundle,com.telink.tc32eclipse.core,1.0.4.2,"com.telink.tc32eclipse.core",1646056603288
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1646056603288
stopped,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1646056603288
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1646056603288
stopped,bundle,org.eclipse.linuxtools.cdt.libhover,1.0.3.201101251503,"org.eclipse.linuxtools.cdt.libhover",1646056603288
stopped,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1646056603288
stopped,bundle,org.eclipse.tm.terminal.local,0.1.0.v201006041322,"org.eclipse.tm.terminal.local",1646056603288
stopped,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1646056603288
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1646056603288
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1646056603288
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1646056603288
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1646056603304
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1646056603304
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1646056603304
stopped,bundle,org.eclipse.mat.jdt,1.0.1.201008091353,"org.eclipse.mat.jdt",1646056603304
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1646056603304
stopped,bundle,org.eclipse.rse.files.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.files.ui",1646056603304
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1646056603304
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1646056603304
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1646056603304
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1646056603304
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1646056603304
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1646056603320
